Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.06082E-3,73.779556012,0.968993688,0.01355797,0.709677419,0.666666667
1.07873E-3,74.102306921,0.970759413,0.013258897,0.709677419,0.666666667
1.08317E-3,74.318527983,0.971182048,0.013059516,0.709677419,0.666666667
1.0967E-3,74.537428934,0.972430799,0.012860134,0.709677419,0.666666667
1.10186E-3,74.757610652,0.972892991,0.012660752,0.709677419,0.666666667
1.12022E-3,75.091601877,0.974473965,0.012361679,0.709677419,0.666666667
1.14019E-3,75.319593817,0.976090362,0.012162297,0.741935484,0.666666667
1.14485E-3,75.548343962,0.976451939,0.011962915,0.774193548,0.666666667
1.1459E-3,75.777521393,0.976533191,0.011763533,0.774193548,0.666666667
1.1586E-3,76.008014084,0.977489098,0.011564151,0.774193548,0.666666667
1.16917E-3,76.358079408,0.978254553,0.011265078,0.806451613,0.666666667
1.19347E-3,76.596021301,0.979917707,0.011065696,0.838709677,0.666666667
1.2264E-3,76.840668983,0.981970476,0.010866314,0.838709677,0.666666667
1.22753E-3,77.086163834,0.982036993,0.010666933,0.838709677,0.666666667
1.22954E-3,77.331918586,0.982154957,0.010467551,0.838709677,0.666666667
1.24431E-3,77.579443256,0.982997233,0.010268169,0.838709677,0.666666667
1.25953E-3,77.829858522,0.983823959,0.010068787,0.838709677,0.666666667
1.26337E-3,78.08235439,0.984026118,0.009869405,0.870967742,0.666666667
1.27946E-3,78.337263745,0.984845981,0.009670023,0.870967742,0.666666667
1.31862E-3,78.599500854,0.986669492,0.009470641,0.870967742,0.666666667
1.32677E-3,78.864772051,0.987020512,0.009271259,0.870967742,0.666666667
1.33492E-3,79.130988526,0.987362404,0.009071877,0.870967742,0.666666667
1.33517E-3,79.264505985,0.987373026,0.008972186,0.870967742,0.666666667
1.34008E-3,79.532323927,0.987574054,0.008772804,0.870967742,0.666666667
1.37535E-3,79.804883151,0.988929574,0.008573422,0.870967742,0.666666667
1.40424E-3,80.083961114,0.98992878,0.00837404,0.870967742,0.666666667
1.42006E-3,80.367528881,0.990437057,0.008174659,0.870967742,0.666666667
1.43397E-3,80.510925778,0.990862917,0.008074968,0.870967742,0.666666667
1.44334E-3,80.799509805,0.991139121,0.007875586,0.870967742,0.666666667
1.46365E-3,81.091616186,0.991709258,0.007676204,0.870967742,0.666666667
1.47274E-3,81.385743094,0.991952337,0.007476822,0.870967742,0.666666667
1.47362E-3,81.533104619,0.991975312,0.007377131,0.903225806,0.666666667
1.47899E-3,81.828791768,0.992115241,0.007177749,0.903225806,0.666666667
1.52543E-3,82.129514915,0.993227634,0.006978367,0.903225806,0.666666667
1.53174E-3,82.2826889,0.993366063,0.006878676,0.903225806,0.666666667
1.5515E-3,82.592093027,0.99378177,0.006679294,0.903225806,0.666666667
1.6079E-3,82.752882802,0.994830243,0.006579603,0.903225806,0.666666667
1.61281E-3,83.075341148,0.994912811,0.006380221,0.903225806,0.666666667
1.64319E-3,83.401957036,0.995394511,0.006180839,0.903225806,0.666666667
1.66788E-3,83.568744743,0.995752085,0.006081148,0.903225806,0.666666667
1.74418E-3,83.915172026,0.996691214,0.005881767,0.935483871,0.666666667
1.7516E-3,84.090332509,0.99677069,0.005782076,0.935483871,0.666666667
1.75436E-3,84.265768899,0.996799733,0.005682385,0.935483871,0.666666667
1.78133E-3,84.620292643,0.997070217,0.005483003,0.935483871,0.666666667
1.81819E-3,84.802111894,0.997403323,0.005383312,0.935483871,0.666666667
1.81868E-3,85.165844669,0.997407464,0.00518393,0.935483871,0.666666667
1.83896E-3,85.34974077,0.997574039,0.005084239,0.935483871,0.666666667
1.84461E-3,85.534201395,0.99761847,0.004984548,0.935483871,0.666666667
1.89059E-3,85.912021553,0.997951386,0.004785166,0.935483871,0.666666667
1.89354E-3,86.101375375,0.997971048,0.004685475,0.935483871,0.666666667
1.90058E-3,86.291433603,0.998017311,0.004585784,0.935483871,0.666666667
1.90614E-3,86.672483894,0.998053083,0.004386402,0.935483871,0.666666667
1.93016E-3,86.865500351,0.998200355,0.004286711,0.935483871,0.666666667
1.93672E-3,87.059171935,0.998238549,0.00418702,0.935483871,0.666666667
1.96035E-3,87.255207108,0.998369733,0.004087329,0.935483871,0.666666667
2.08974E-3,87.667167491,0.998932778,0.003887947,0.935483871,0.666666667
2.10154E-3,87.877321761,0.998973222,0.003788256,0.935483871,0.666666667
2.12574E-3,88.089895597,0.999051431,0.003688565,0.935483871,0.666666667
